average_rating,# num_pages,ratings_count,text_reviews_count
3.54,156,234,16
3.43,206,274,20
3.09,159,31,5
4.15,672,88,6
3.91,512,122,12
3.9,208,34,8
3.57,214,34,6
3.8,216,155,12
3.76,560,216,19
4.1,352,3479,132
3.94,72,43,4
3.92,246,413,50
4.33,160,51,4
4.15,368,0,0
3.89,352,40,2
3.69,640,2045,149
3.7,400,1150,71
3.77,672,2182,155
3.75,384,2356,161
3.54,393,2956,325
3.78,336,1154,82
3.56,352,431,36
3,28,2,0
3.73,715,56,7
3.73,772,194,30
3.66,180,119,7
3.56,351,0,0
3.71,472,34,1
2.92,176,189,11
3.94,667,26,2
4.4,328,1689,87
3.8,371,51670,2253
3.76,240,52,7
4.3,256,63,6
3.89,555,61230,3360
3.41,188,2,0
3.25,192,1,0
3.7,210,3025,298
3.53,236,60,3
3.78,336,2049,201
2.75,192,4,0
3.01,224,174,19
3.12,208,141,25
4.09,224,23,3
3.23,0,17,3
3.88,223,74,10
4.12,640,851,44
4.05,152,84,5
3.88,304,4611,301
3.82,144,38,8
4.17,321,5242,610
4.2,282,1369,15
4.19,368,1327,15
3.33,447,515,25
4.22,472,4286,51
4.2,432,2704,29
3.75,384,328,4
4.17,429,4183,39
4.23,288,299,4
4.15,196,1449,16
4.21,288,274,5
3.37,449,525,111
3.7,134,123,15
4.47,1312,360,15
4.04,528,91,5
3.93,384,3519,184
3.57,253,6,2
2.93,188,12,4
3.97,320,5282,603
3.21,279,105,24
4.5,290,1,0
3.66,354,182,25
3.77,368,8881,604
4.05,256,59416,3664
3.8,464,184,19
4.05,247,62,12
3.59,256,458,18
4.05,271,251,41
4.05,256,3,0
4.23,13,6,2
4.23,249,9,2
4.21,227,70,7
3.85,256,6850,276
3.96,112,112,23
4.3,75,9,2
4.34,238,431,26
4.29,368,946,26
4.56,120,169,19
3.69,576,148,8
3.86,512,97,9
3.82,318,528,68
3.41,261,4631,408
3.86,472,10798,573
3.73,32,347,39
3.61,292,6933,259
3.86,387,17579,556
3.6,256,3989,169
3.82,434,11445,469
4.09,464,11,0
4.24,352,252,17
3.61,221,1088,183
3.89,494,16720,761
4.11,293,217,13
3.27,230,28,1
4.14,256,57,1
4,336,346,38
3.9,551,20,1
3.96,193,79,8
4.09,425,81,11
4.18,346,3575,314
3.89,496,714,69
4.33,515,1777,117
3.93,597,2385,315
3.88,368,434,60
4.49,503,39,2
3.14,586,412,104
3.87,352,127,6
4.06,12,1083,54
3.8,12,100,11
4.09,368,1179,87
4.26,128,452,44
3.64,112,51,6
3.99,276,1976,80
4.5,247,2,0
3.6,62,216,26
3.78,384,51,1
3.65,335,205,19
4.14,670,124,18
4.08,426,1138,35
5,48,0,0
4.38,128,93,8
3.7,87,77,13
3.9,176,9,2
4,10,8,3
4.02,368,98,10
3.62,336,3790,528
3.41,262,454,61
3.53,224,46,2
3.76,298,8,0
3.67,299,179,41
3.36,255,76,8
3.14,288,154,13
3.76,252,1959,193
4.05,192,52704,2460
3.97,176,164,13
3.73,335,106675,3993
4.02,368,76688,678
3.73,414,755,106
3.71,352,6602,518
3.88,352,18661,587
3.31,286,94,17
4.12,373,7355,204
3.92,602,11144,212
4.09,357,5749,174
3.85,639,9757,289
3.87,473,11445,202
3.89,535,14167,229
3.9,504,6942,179
3.84,384,9948,190
3.77,391,14660,467
3.93,437,5941,242
3.89,527,8822,294
4.01,537,13648,253
3.78,346,210,22
3.97,545,20805,609
3.98,530,20903,568
3.9,421,2,0
3.9,480,6769,189
3.84,340,17702,361
3.91,434,183,8
3.89,515,211,16
3.84,464,1286,36
3.82,432,1963,55
3.89,432,2,0
3.96,400,49716,695
3.88,544,2001,32
3.5,80,3,0
3.53,903,14,1
3.11,96,164,20
3.11,127,28,0
4.13,64,10604,255
3.11,1016,0,0
3.33,61,5,0
3.11,160,17,2
3.11,182,8,0
4,213,7,0
3.76,176,71,8
3.65,176,145,11
4,176,56,7
3.65,336,445,45
4.1,384,2888,116
4.06,272,6198,281
4.19,224,225145,3913
4.02,288,26,1
4.38,298,169,5
4.15,435,29837,808
4.16,206,59865,1454
3.76,360,74,3
4.19,578,1680,94
4.55,941,79,9
4.13,833,818,18
3.88,308,13363,416
4.09,288,41304,948
3.73,304,11900,393
4.22,496,7425,148
3.83,192,37,3
3.99,416,2393,82
4.07,677,223,20
4.4,624,321,23
3.95,395,199,19
3.59,229,312,34
3.38,1327,26,3
4.21,40,3412,379
4,234,80,3
4.11,192,41,3
3.59,498,4367341,93619
4.07,325,1199,144
4.37,80,2503,220
4.11,48,4517,338
4.02,72,195,14
3.96,64,1857,120
4.12,96,51,4
3.99,128,240268,5219
3.73,248,918,40
4.04,304,37,1
4.41,351,25,1
4.55,13,308,8
4.41,403,823,36
4.55,448,28,2
4.47,353,12,0
4.27,323,11508,815
3.63,784,18,2
4.05,464,36,5
3.95,549,22321,772
3.61,196,9397,277
3.69,400,13476,871
3.9,832,14252,563
3.99,528,35337,831
3.92,26,4,1
4.02,722,50668,1358
3.79,434,1,0
3.89,440,98,18
3.95,893,6,1
3.68,512,1466,49
3.66,421,3261,114
3.59,448,1394,49
3.89,448,2359,64
4.33,640,186,7
3.78,300,6773,236
3.79,448,4713,140
3.74,512,7852,460
3.83,504,2404,94
3.72,448,3192,116
3.83,501,2,1
3.72,416,1985,59
3.72,381,4,0
3.32,352,549,28
3.44,406,526,20
3.53,320,207,5
3.59,384,129,5
3.47,470,378,16
3.48,480,223,12
3.58,480,654,10
3.26,586,140,11
3.78,660,0,0
3.94,288,3022,146
4.25,488,67122,557
4.34,160,5625,63
4.35,752,151,7
4.25,164,345,18
3.39,240,162,13
3.87,256,7234,643
4.34,624,5490,44
4.54,1347,119,7
4.14,256,272,51
3.91,208,6680,196
3.68,224,5426,448
3.93,369,1855,179
3.75,460,2873,156
3.66,208,20,2
3.88,216,25,5
4.02,480,62,6
3.82,364,51,5
4,96,4,1
3.97,267,1386,96
3.87,320,1135,61
3.9,256,4218,341
4.05,304,1513,77
3.89,224,2009,115
3.8,208,1063,61
3.69,256,786,38
3.71,340,136644,3070
3.93,338,186552,6530
3.84,322,439930,7331
3.77,234,2650,238
3.75,218,1291,137
4,79,6,0
4.09,133,1247,149
4.23,132,31800,906
3.52,288,1285,66
3.25,496,4,0
4.03,95,3465,262
3.95,836,34,2
4.16,165,171,34
3.98,96,341,26
3.81,298,61,4
3.98,208,52,2
3.98,160,154,9
4.07,336,167,9
4.23,24,1047,67
4.18,211,33,9
3.75,197,3,0
4.46,384,646,7
4.25,378,213,17
3.71,64,9,1
4.36,192,11,3
4.11,128,9674,51
4.2,32,83,2
4.11,383,94,6
4.2,473,1802,18
4.12,116,78,6
3.85,258,27,3
4,212,9097,283
3.73,282,57,13
4.45,416,1396,63
3.82,288,287,18
3.85,192,1514,99
4.07,240,2454,92
4.09,80,29372,2199
4,101,10,2
4.02,252,82,12
3.6,150,170,7
3.73,157,15,2
4.13,120,271,8
4.43,432,77632,2013
3.98,343,268,15
4.08,52,3,0
4.18,52,15216,43
3.84,48,65,12
4.08,52,10,3
2.97,40,27,7
3.58,56,191,24
3.8,256,32,8
3.57,256,39,3
3.96,503,358,32
3.54,80,13,2
4.22,702,505,81
3.84,454,51256,877
3.64,494,8180,256
4.28,384,15946,831
3.36,261,13,5
4.55,132,57,2
3.86,56,61,9
3.86,208,10655,401
4.09,173,93,9
4.17,128,79,16
4,336,0,0
4,249,3,0
4.22,256,91,7
4.31,480,21192,430
4.31,535,164,23
4.31,528,141,9
3.97,640,10339,122
3.82,176,216,25
4.08,559,1178,62
3.83,506,16,1
3.93,464,253,29
3.69,368,104,14
4.2,637,152,20
4.2,749,88,10
4.34,400,13079,490
4.09,322,970,91
4.16,440,55,6
3.87,124,31,5
3.7,10,77,10
4.02,158,2691,137
3.74,242,92,11
4.21,64,12,2
3.98,186,58,6
4.13,208,52092,2040
3.89,253,918,117
3.83,2,25,6
3.83,263,60771,1211
3.83,449,379,33
3.83,256,248,34
4.11,512,1731,124
3.23,275,13,3
3.91,495,5255,90
3.91,528,1,0
4.17,256,14170,419
4.36,88,3424,323
3.58,480,2562,165
4.12,562,10913,491
3.85,356,1048,119
4.12,195,74,4
4.28,490,9635,303
3.82,464,517,45
3.9,902,45,1
4.3,543,13,4
3.53,432,2678,236
3.87,269,1008,90
3.9,288,172,22
4.05,160,2429,221
3.84,352,180,18
4.02,525,11069,381
4.29,563,21115,477
3.24,517,1167,96
4.15,694,8131,129
3.66,245,1133,49
4.34,608,83870,1465
3.28,384,1519,106
3.94,320,5567,153
3.94,314,2,0
4.17,112,1380,146
3.83,342,6675,425
3.94,312,28,4
0,233,0,0
4.14,160,1,0
3.83,414,5,0
3.93,217,26,5
3.75,246,58,8
3.39,298,34,4
0,176,0,0
4.23,200,10,1
3.83,243,6,0
3.86,247,8,1
4.11,240,666,9
4.21,384,294,33
3.72,135,54,0
3.83,176,104,4
3.76,160,65,2
2.79,192,22,1
4.33,79,6,0
3.9,230,2366,167
3.83,420,2927,211
2.83,176,6,0
4.09,258,669,34
4.07,194,2566,214
3.96,48,19,5
4.29,160,222,20
3.96,162,492,32
3.42,242,0,0
4.03,239,759,39
3.67,128,67,10
3.74,192,147,15
4.07,128,256,24
4.07,394,4123,365
4.06,276,1366,262
3.38,120,73,6
3.94,268,1297,248
4.09,544,876,35
4.04,543,2236,78
3.83,399,16,3
3.9,479,102,16
4.07,416,5,0
3.92,346,4,0
3.74,3,438,52
4.2,567,632,64
4.3,455,104180,3616
4.2,393,250693,10152
4.45,448,141779,5591
4.4,448,22223,341
3.95,216,1018,70
4.24,112,12,0
3.95,256,58,3
3.95,7,60,20
3.8,384,15,3
3,219,40,5
3.86,1236,10305,284
3.97,112,148,15
3.81,1231,5444,155
4.27,734,38015,730
3.62,584,258,12
0,246,0,0
4.11,868,8913,543
4.04,768,6037,342
3.8,208,1753,91
3.94,288,1076,143
3.91,672,4527,221
3.42,174,808,55
4.4,1042,28947,643
3.93,416,2580,297
4.15,704,2244,133
4.02,783,1208,66
3.47,288,209,20
3.63,282,563,43
3.87,6,589,112
4.15,229,141381,9284
3.82,177,475,36
3.63,256,454,64
3.89,330,59,5
3.96,252,113232,2945
3.99,400,18209,189
4.22,160,646,29
4.06,352,751,39
3.74,304,130,12
4.19,761,19,1
4.03,425,18411,814
4.04,512,1671,51
3.96,498,1082,26
4.01,544,2009,35
4.18,416,64,7
3.94,496,1523,45
4.01,384,3,0
3.94,374,47,5
4.23,320,63,10
4.64,256,102955,619
4.17,32,208,68
4.26,103,1763,268
3.44,308,2214,445
3.87,220,161,17
3.33,254,9,1
4.25,400,10045,480
4.25,371,869,93
3.89,214,1136,39
4.06,448,359,21
3.9,411,246,14
3.54,88,292,34
3.72,192,80,5
4.2,404,137,10
4.24,638,324,22
3.51,168,54,7
4.2,548,7,0
4.28,447,499,23
3.91,40,360,77
4.1,36,6,1
3.63,32,80,14
3.91,168,406,37
4.16,208,6906,140
3.46,408,9,0
4.24,320,147,17
3.67,95,3,0
3.88,200,993,33
3.92,329,686,19
4.05,196,6,0
3.5,187,722,90
4.02,348,83,8
3.79,376,94,10
3.99,980,125,8
4.24,304,388,16
4.3,96,50,5
4.08,528,18937,1006
3.76,368,532,45
4.04,208,4,0
3.96,192,24,0
4.19,352,1157,120
4.03,336,344,26
4.22,80,23,2
4.18,226,11,0
3.95,216,128,13
4.15,424,2970,139
3.88,48,155,29
3.66,401,23314,665
3.83,384,25396,598
3.95,384,38078,1290
3.56,399,16782,429
3.93,512,29532,828
4.11,489,43540,1321
3.79,230,473,30
3.57,206,5220,177
3.85,234,8642,249
3.7,256,6116,207
3.5,303,158,12
4.02,304,38583,901
3.75,373,7254,284
3.86,384,20406,405
3.4,0,55,0
3.61,253,11,2
3.85,352,13015,465
3.83,208,1649,232
3.81,307,14626,275
4.02,224,108,14
3.88,305,13784,346
3.81,322,6,0
3.62,254,3764,475
3.75,320,95,3
3.82,352,1306,84
4.11,464,2946,82
3.42,210,534,58
3.97,307,71987,3834
3.92,188,2181,218
3.85,150,1357,153
4.06,98,6892,542
3.99,430,206,15
4.17,368,217,9
3.96,161,2485,176
3.74,112,363,25
4.21,296,158,7
3.99,432,24,4
4.5,246,2,1
4.33,416,203,16
3.99,365,158,8
4.12,284,2889,195
4,256,18,2
3.9,384,36,3
3.54,290,6074,659
4.41,400,137,10
4.29,489,261,32
3.73,306,333,22
3.81,384,68,5
3.68,536,4,0
3.89,264,488,76
3.72,200,401,31
3.8,250,303,16
3.95,293,169,6
4.21,246,2443,121
3.86,400,24,9
3.8,389,122524,5367
3.8,480,778,126
3.75,375,22,4
3.94,656,1211,23
3.78,416,1460,44
3.72,185,2307,29
3.91,420,83,0
3.75,208,2406,25
3.86,464,2362,33
3.93,402,17,0
3.34,337,7562,1039
4.21,360,108,16
3.74,180,2401,27
3.7,192,4576,57
3.89,400,5,0
3.87,288,1990,27
3.85,320,5433,64
3.77,342,5004,75
3.8,400,19,4
3.85,341,0,0
3.85,477,4,0
3.89,475,5,1
3.77,349,2,0
3.88,349,6,0
3.76,412,5,0
4.47,250,11,0
4.47,400,425,7
4.55,627,4983,157
4.55,636,18097,860
3.86,306,2690,50
3.94,271,2478,62
3.65,294,6077,243
4.45,201,3216,264
4.01,320,829,53
4.08,639,82205,2816
3.51,320,1458,162
4.26,320,280,32
3.6,104,1275,124
4.2,300,555,23
4.02,318,6520,120
3.72,136,338,27
4.03,127,65,4
3.81,128,71,3
4.09,96,174,8
3.25,176,48,6
4.09,256,4021,456
4.03,144,6331,328
3.66,304,135,11
4.04,393,808,40
4.22,179,78,1
4.12,304,15,1
4.25,131,4,1
3.97,111,2445,113
3.31,406,132,10
4.08,335,1198632,52449
4.17,282,36,1
3.69,480,150,11
3.72,304,38,4
3.9,304,219,4
3.85,343,1534,61
4.14,847,23,1
3.9,352,1565,46
4.03,628,5729,143
4.03,17,2,0
3.68,336,1233,26
3.94,400,547,38
3.94,400,1059,76
3.83,339,7082,751
3.59,240,753,90
3.86,288,4194,342
3.8,243,21,7
3.91,212,119,16
3.54,268,1657,112
4.45,657,3491,123
3.82,288,7655,980
4.16,128,6659,274
4.19,96,2505,34
4.17,144,4073,180
3.71,100,1298,74
3.94,144,1729,75
4.08,160,10310,269
4.38,144,7945,119
4.16,200,4100,69
4.38,166,2109,20
3.88,448,118857,1644
3.88,507,310,15
3.99,342,415274,7058
4.27,1182,84,7
3.72,416,125,8
4.27,9,10177,119
3.72,370,34824,465
3.83,480,36906,700
3.88,725,280,17
3.93,608,4704,25
3.84,570,15896,331
3.57,336,12404,323
4.27,1280,481,24
3.79,576,27,0
3.71,416,25436,366
4.19,404,67983,131
3.99,463,1194,87
4.07,481,152168,2652
3.57,352,54,7
4.09,178,22679,46
4.21,10,32,2
3.72,414,92,8
3.51,292,662,35
3.84,640,84,5
3.67,246,97,0
4.07,606,45,3
4.23,1502,74,9
4.27,784,11633,614
4.8,78,25,2
4.12,365,1194,91
3.82,208,65407,3340
3.82,241,721,90
3.9,240,1956,132
3.82,198,1568,121
3.86,160,25701,500
3.96,756,41750,539
4.29,2480,4110,81
4.14,836,197049,4854
3.99,673,1235,65
3.99,623,65522,902
3.82,736,42801,550
3.88,379,619,20
3.82,685,164,6
3.96,665,58,3
3.63,144,359,12
4.26,528,608,39
4.04,497,22935,176
4.01,465,128,5
3.86,372,266,9
4.45,168,19279,109
4.33,681,49332,972
4.33,568,72,6
3.87,490,7700,339
3.98,504,20365,1095
4.02,344,150,16
3.96,503,20470,1179
4.07,452,21141,1180
3.95,339,32913,1706
4.05,354,12809,559
4.11,432,33601,1747
4.04,404,52366,2920
3.93,341,19585,937
4.11,370,89615,3812
4.04,283,2544,109
3.83,353,98,8
4,200,41,4
3.97,334,139,18
4.05,184,2620,171
3.97,375,89,4
4.11,336,844,47
3.71,208,1584,99
4.26,480,1081,32
3.74,433,528,45
3.35,272,188,6
3.9,320,9619,619
3.72,270,86,6
4.08,512,12524,749
4.19,580,20142,1316
3.99,434,313,18
3.77,528,6051,500
4.04,452,7844,465
3.93,441,20087,1080
3.68,282,601,37
4.36,480,7101,162
4.36,512,99,15
4.13,128,9,1
3.77,192,53,9
4.56,124,77,8
3.71,344,96,6
3.59,104,378,46
3.79,135,538,77
3.97,128,2967,124
3.5,223,2,0
3.91,162,49,6
4.38,152,1819,102
4.44,288,997,65
3.79,400,2053,266
3.35,288,396,12
3.11,271,2009,42
3.12,300,946,20
3.55,287,10,2
3.81,144,1660,87
3.93,672,552,35
4.19,320,321,26
4.11,336,770,27
3.69,279,17397,546
3.69,160,375,56
3.6,180,263,20
3.85,203,1385,86
3.83,168,452,28
3.63,154,400,47
3.76,160,7,1
3.82,146,16,2
3.93,272,1695,205
4.1,404,40,5
3.57,189,287,14
3.73,135,468,66
3.62,219,32,4
3.84,144,356,26
3.93,364,36619,3114
3.75,256,2927,449
3.8,239,2853,322
3.86,289,2032,243
4.22,64,152,15
4.19,230,576,74
3.71,281,53833,5097
3.92,169,3108,327
4.44,32,112374,2499
4.24,280,10165,1177
3.96,400,4064,346
3.6,282,9635,484
4.11,400,54,2
3.6,226,10,1
3.37,432,325,76
3.26,356,52,8
4.2,354,5,0
4.2,736,27,4
3.94,241,138,26
3.94,329,8592,536
3.94,2,5,0
4.35,345,59,9
4.53,2934,6406,296
4.42,856,9457,338
4.53,2965,213,17
4.22,368,258,24
4.45,304,1407,84
4.16,224,204,34
4.02,241,24488,418
3.96,210,408,50
4.1,630,100,2
3.76,343,20,2
3.62,270,13,5
4.26,368,179,29
3.99,208,12,2
3.34,429,6408,727
3.73,256,3105,221
3.58,448,5693,378
3.57,264,0,0
3.77,240,6780,381
3.82,192,6522,237
3.92,544,2779,126
3.78,138,7,2
4.42,240,466,5
4.43,304,413,5
3.74,128,12771,1006
3.78,194,19646,851
3.33,248,5322,543
4.04,288,1247,56
4.16,191,9313,205
3.91,224,1266,48
3.5,327,0,0
3.75,299,8,1
3.17,338,48,3
3.58,224,201,10
4,208,155,19
4.34,626,1406,194
4.34,610,34,3
4.18,256,430,27
4.49,457,1264,77
4.29,604,1057,47
3.76,667,22,1
4.32,337,410,47
4.32,13,88,34
4.32,395,318,48
4,320,2,0
3.77,144,22,6
3.88,304,423,32
3.52,336,28,11
3.93,352,488,49
3.99,352,200,18
3.64,240,436,44
4.35,681,2245,167
3.62,200,88,8
4,140,6575,386
4.3,5,57,19
4.11,231,5652,333
3.62,336,200,22
4.3,1,3,0
4.12,4,8,1
3.92,4,22,0
3.59,309,1842,167
3.42,336,2958,298
3.9,228,5814,550
3.5,672,1844,181
3.58,240,1521,91
3.86,256,66,3
3.68,256,22,3
3.7,410,12262,1220
3.6,152,46,3
3.95,432,9792,293
3.9,352,8,0
3.47,261,32,5
3.4,430,22,1
3.58,304,39,1
3.62,32,84,17
3.48,269,201,16
3.58,168,825,75
3.58,160,21276,1391
3.58,190,26,3
4.05,416,68,5
4.34,3400,6,1
4.2,336,279,33
4.18,292,660,77
4.09,3,302,60
4.16,233,4979,152
3.62,448,459,36
3.58,320,238,29
4.09,336,14453,133
4.15,412,7,0
4.09,360,23,1
4.09,351,111896,8537
4.27,1635,13225,232
4.01,469,2,1
4.09,360,157,15
4.14,447,440,20
4.17,443,422,12
0,60,0,0
4.58,200,9618,185
4.24,352,7296,207
3.25,177,12,3
4.03,403,138,11
3.84,0,20,1
3.82,396,1839,34
3.79,302,2077,55
4.22,862,213,6
3.82,373,2212,46
3.76,304,14,1
4.15,387,5304,237
4.01,240,2714,178
4.12,421,7696,582
3.86,32,159,16
4.13,255,14,0
4.18,192,13,2
3.91,432,3,0
3.19,240,202,27
3.98,338,746,51
3.97,304,37,7
4.7,712,396,28
4.16,762,624,25
3.5,664,8,1
3.4,151,803,33
3.5,148,4,1
3.62,656,15,2
3.88,768,207,8
3.91,512,93,5
3.95,880,158,7
4.06,452,2,0
3.81,192,109,16
3.64,200,5732,677
4.38,400,4423,387
3.55,625,79,17
3.91,462,2081,163
3.96,352,258,13
4.17,178,232,18
4.02,58,131,12
4.18,312,20991,1329
4.29,496,357,39
4.01,768,318,10
4.12,464,3224,179
4.43,99,87,10
4.06,208,2422,134
3.5,760,3618,459
4.03,304,388,40
4.23,431,5763,210
3.98,304,255,33
3.91,456,138,12
4.04,128,2155,80
3.94,320,212,12
4.36,128,22,3
4.47,200,14,1
3.6,256,5,1
3.96,9,31,16
4.2,503,380,31
3.72,240,160,18
3.72,306,111,21
4.13,384,6593,747
4.17,144,6,0
4.18,712,1517,21
3.92,240,128,8
3.76,216,22369,1090
3.96,434,47,7
3.95,617,2989,30
3.85,507,234760,6089
3.85,418,1471,72
4.15,176,148,17
3.85,420,315,35
3.85,454,136,17
3.85,479,488,52
3.21,40,13,1
3.21,96,30,2
3.9,212,524,40
3.79,640,129,14
4.02,217,10,1
3.6,128,7,2
3.68,224,380,71
3.68,302,187,25
3.68,190,37,7
4.15,880,44280,1448
4.24,906,36101,820
4.22,789,44120,943
3.38,718,13302,377
4.15,460,133972,3844
4.34,709,51109,792
4.19,757,67418,1966
4.31,880,8,0
3.95,384,6886,110
3.59,400,2733,110
3.62,349,2269,144
3.62,384,2844,136
3.63,368,2921,119
3.69,466,476,48
5,96,1,0
4.08,160,1225,50
4.41,4,173,31
4.01,383,36396,1512
4,212,178,16
3.88,237,18215,688
3.88,240,61,7
3.85,291,6124,382
4.17,32,6,0
3.56,176,108,6
3.68,376,53972,2060
3.68,362,110,9
3.68,288,418,39
3.68,362,17,3
3.92,748,7036,286
3.79,360,170,15
3.8,383,114,15
3.99,664,51,11
3.91,880,52,9
3.86,288,23725,590
3.86,256,2,0
3.68,340,14183,1409
4.33,592,3230,27
4.31,827,23983,808
4.14,1223,26269,846
3.4,439,3958,151
3.97,375,3868,90
4.31,1008,707,67
4.24,768,32572,1435
3.92,432,5979,160
4.3,572,4017,39
4.02,496,3844,53
4.07,808,10147,262
0,96,0,0
4.38,128,3,0
3.93,944,12,1
4.12,456,2155,90
4.12,496,380,16
3.93,927,169,12
4.03,569,54,3
3.9,344,98,11
3.71,525,40,3
4.3,1407,6291,55
4.33,570,79,6
4.17,672,371,43
3.99,464,210,16
4.05,56,246,56
3.54,176,27,0
3.84,362,1120,130
3.87,272,1453,193
3.82,326,38,2
4.15,400,236,41
4.17,611,297,67
3.78,182,544,82
4.13,436,1922,304
3.82,210,560,86
4.03,428,24,1
4.17,683,16,3
3.94,218,1408,131
4.06,27,31,4
4.14,176,73,4
4.21,116,69,12
3.77,344,680,71
3.96,211,1052,96
3.73,162,9611,410
4.12,79,1173,103
4.14,391,60,10
4.31,254,621,43
4.18,268,4131,212
4.26,158,794,57
4.33,175,636,54
4.23,127,6007,128
3.7,445,11227,1112
3.7,240,503,53
3.59,320,104,11
3.83,141,36,3
4,112,1,0
3.43,224,108,15
3.89,192,59,4
3.4,192,1,1
3.76,304,273,42
3.85,267,24435,982
3.77,252,13632,583
3.74,101,321,44
3.88,96,91,26
3.95,351,98,1
4.05,368,38,2
3.17,64,6,1
3.95,288,386,24
3.84,240,392,20
3.77,258,2,0
3.84,286,45,3
4.05,344,11,1
4.05,368,19,1
3.95,320,15,3
3.84,6,53,13
4.05,385,86,1
3.86,0,36,9
4.31,1,12,2
4.12,326,645,70
4.09,518,543,59
4.12,8,38,8
4.26,933,2564,261
4.09,446,498,40
4.26,944,62,8
4.04,320,93,8
3.96,399,751,52
3.85,192,719,42
3.85,203,6075,402
3.85,236,47,5
4.03,488,46,3
3.85,192,40,5
3.6,227,14,1
3.62,320,254,46
3.29,482,14,2
2.5,272,3,0
3.97,416,1098,61
3.97,400,71,12
3.97,640,12,1
3.97,400,12,1
3.97,500,32,4
3.63,307,3194,337
3.63,310,28,1
4.43,392,27,1
4.22,592,38555,1739
4.22,22,7,2
4.13,240,23,2
4.11,635,13,1
4.05,96,157,17
4.05,72,145,25
3.94,74,54,1
4.05,90,7,0
3.86,224,36,6
3.91,592,1162,74
3.63,204,261,30
3.98,253,1020,69
3.92,563,34,4
3.92,566,160,10
3.92,447,22,4
4.16,316,25,3
4.26,816,163,10
4.26,752,158,7
3.96,168,128,9
4.03,149,173,18
3.91,160,194,14
3.97,237,68,4
4.03,147,363,35
4.21,135,447,29
4.09,176,149,11
3.97,160,199,9
3.97,248,59,3
3.69,160,896,109
4.05,512,156,20
4.08,635,747,53
3.96,415,790,94
3.69,154,4,0
3.91,811,61,14
3.71,434,751,138
3.99,334,328,16
3.91,272,105,12
3.91,296,6,0
3.13,189,1,0
4.07,92,0,0
4.07,768,72,4
3.78,131,106,1
4.54,580,13,1
4.28,990,293,34
3.98,542,895,71
3.82,318,285,18
3.72,281,561,47
3.89,126,26193,1170
2.5,121,2,0
3.93,4,4,2
3.89,52,80,13
3.8,288,9,0
3.93,120,1653,81
3.89,108,11,1
3.49,503,2278,227
4.17,66,1741,259
3.96,624,37,0
3.88,392,22,2
3.46,545,148,17
3.58,182,390,40
3.69,250,53,5
3.37,265,38,1
3.93,392,276,18
3.88,477,145,14
3.68,234,19,1
3.88,373,5471,345
4.27,353,571,73
3.87,328,11,3
3.88,251,52,4
3.87,379,20,1
4.07,403,5,0
3.82,200,11,1
3.88,480,5,1
3.88,416,10,0
3.32,140,595,64
4.61,1088,19,0
4,192,2635,128
4,4,6,1
4.08,224,21,1
4.38,827,1015,58
4.3,416,1987,85
4.02,152,9153,547
3.87,160,5994,181
3.8,412,85,0
3.8,416,188,6
4.08,192,55,5
4.15,356,171,15
3.74,328,4,0
4.15,496,24,3
4.15,596,110,11
4.15,596,267,13
4.15,672,24,3
4.25,400,1620,43
4,1296,410,28
3.94,368,6,1
4.28,255,421,22
4.47,304,15,2
4.47,370,61,4
3.59,448,44,11
3.87,352,476,37
3.97,464,1061,104
4.14,432,6,0
4.13,262,161,9
3.58,510,3211,360
3.58,651,9,0
3.98,148,6200,500
4.47,262,65,8
4.47,544,10311,798
3.98,704,281918,7707
4.34,128,59,5
4.29,424,11,4
4.38,119,141,6
3.98,384,17,3
4.29,600,391,24
4.43,1013,3,0
4,136,30,2
4.38,644,11,2
4.08,377,9921,624
4.16,64,117,11
3.8,352,4707,206
4,480,8214,311
3.83,208,33,2
3.62,294,2199,169
4.16,288,184,14
4.16,384,315,8
4.2,275,1,0
4.11,378,26,1
4,432,279,13
4.21,624,1485,82
4.11,248,559,81
3.88,719,162,12
3.83,240,3058,225
3.94,416,227,22
4.44,420,213,6
4.1,384,163,16
3.64,224,4202,204
3.92,288,12,2
4.14,297,19210,1239
4.3,538,632,63
4.1,448,2113,21
4.22,720,132,7
4.08,352,52,5
4.01,240,119,7
3.79,197,7971,679
3.86,333,1602,173
3.05,300,188,34
4.15,398,371,41
3.96,195,8,0
4.06,0,37,5
4.18,448,1742,49
3.65,294,601,132
3.82,315,90467,3227
3.67,288,44615,2358
3.75,464,408,54
3.82,251,5904,551
4.04,211,4529,567
4.24,752,6355,338
4.4,85,4835,78
3.84,249,7742,702
4.02,144,9594,586
3.67,560,86,5
4.07,271,9486,1169
4.07,336,5513,242
4.36,32,273,30
3.84,224,24366,2157
3.69,144,980,135
3.88,64,450,91
4.33,80,30561,1748
4.41,356,12174,267
4.06,392,53865,3095
3.68,256,3624,412
3.99,208,4119,416
3.12,244,126,19
3.88,235,2,0
3.68,507,44,4
3.82,247,4116,320
3.96,448,650,83
4.03,356,33,1
4.03,494,101,4
4.12,165,18561,1120
3.53,328,939,93
